12ENG02HL,9336
12ENG02HL,9011
12ENG02HL,1982
12ENG02HL,2005
12ENG02HL,8881
12ENG02HL,6830
12ENG02HL,11524
12ESL06HL,4799
12ESL06HL,11864
12ESL06HL,10461
12ESL06HL,9009
12ESL06HL,7887
11MAT00HL2,1875
11ENG02HL,2662
12ENG02HL,8914
12ENG02HL,1966
12ENG02HL,8927
12ENG02HL,7878
12ENG02HL,9335
12ESL06HL,8872
12ESL06HL,11588
12ESL06HL,10729
12ESL06HL,11913
12ESL06HL,9809
12HUM02HL2,9368
12HUM02HL2,10325
12HUM02HL2,8509
12HUM02HL2,7885
12HUM02HL2,4926
12HUM02HL2,10749
12HUM02HL1,2042
12HUM02HL1,10574
12HUM02HL1,10461
11ART00HL,1868
11SCI03HL2,8114
11HUM03HL2,12911
11SCI02HL2,12252
12LAN00HL,7999
12LAN00HL,10804
12LAN00HL,7356
12LAN01HL,1985
12LAN04HL,4368
12LAN04HL,10834
11HUM03HL1,1873
11HUM03HL2,1986
11MAT00HL1,11860
11SCI03HL2,1913
11SCI03HL2,10379
11SCI03HL2,4638
11SCI02HL1,2760
11SCI02HL1,9645
11SCI02HL1,5159
11SCI02HL1,2766
11SCI02HL1,10782
11SCI02HL1,9174
11SCI02HL2,12177
11SCI02HL2,11998
11SCI02HL2,8507
11SCI03HL1,11998
11SCI03HL1,7191
12HUM01HL,10744
12HUM01HL,10783
12HUM01HL,1965
12HUM01HL,1966
12HUM01HL,2005
12HUM01HL,5847
12HUM01HL,7971
12HUM02HL2,3216
12HUM02HL2,3331
12HUM02HL2,7999
12HUM02HL2,8914
12HUM02HL2,10159
12HUM02HL2,1966
12HUM02HL2,9335
12HUM02HL1,8640
12HUM02HL1,1965
11HUM03HL1,2707
11HUM03HL1,11998
11HUM03HL1,9133
11HUM03HL1,11306
11HUM03HL1,12227
11HUM03HL1,10591
11HUM03HL1,9174
11HUM03HL2,12119
11HUM03HL2,12215
11HUM03HL2,9645
11HUM03HL2,1888
11HUM03HL2,10782
11HUM03HL2,11579
11HUM03HL2,12252
11HUM03HL2,1953
11SCI04HL1,1876
11SCI04HL1,2766
11SCI04HL1,10373
11SCI04HL1,9165
11SCI04HL1,1934
11SCI04HL1,1935
11SCI04HL1,11955
11SCI02HL1,10379
11SCI02HL1,8889
11SCI02HL2,1913
11SCI02HL1,1953
11SCI02HL1,10685
11SCI02HL1,12160
11SCI02HL1,11903
11SCI02HL2,8915
11HUM05HL1,12215
11HUM05HL1,12160
11HUM05HL1,11903
11HUM05HL1,1875
11HUM05HL1,1862
11HUM05HL1,4192
11HUM05HL1,11770
11HUM05HL1,12119
11HUM05HL1,11712
11HUM05HL1,1883
11HUM05HL1,12020
11HUM05HL2,12177
11HUM05HL2,8507
11HUM05HL2,9269
11HUM05HL2,2174
11HUM05HL2,2397
11HUM05HL2,2760
11HUM05HL2,1907
11HUM05HL2,10750
12HUM06HL,11316
12HUM06HL,6468
12HUM06HL,8872
11SCI04HL1,1892
11SCI02HL2,4970
11SCI02HL2,1956
11SCI02HL2,2397
11SCI03HL1,2707
11SCI03HL1,1934
11SCI03HL1,1876
11SCI03HL1,1935
11SCI03HL1,10667
11SCI03HL2,5159
11SCI03HL2,10782
11SCI04HL1,10984
11SCI04HL1,1863
11SCI04HL1,4776
11SCI04HL1,10669
11SCI04HL1,12055
11SCI04HL2,12215
11SCI04HL2,7151
11SCI04HL2,11415
11SCI04HL2,1919
11TEC01HL,9269
11TEC01HL,6670
11TEC01HL,2174
11TEC01HL,10750
11TEC01HL,1940
11MAT00HL2,12924
12LAN00HL,4727
12LAN00HL,11613
12LAN00HL,2021
12LAN00HL,2061
12LAN01HL,10574
12LAN01HL,9236
12LAN04HL,8509
12LAN04HL,2068
12LAN04HL,9591
11MAT00HL2,2662
11HUM03HL1,11981
11HUM03HL1,10685
11HUM03HL1,1907
11HUM03HL1,6670
11HUM03HL1,10752
11HUM03HL1,11415
11HUM03HL1,10667
11HUM03HL2,5175
11HUM03HL2,11670
11HUM03HL2,11881
11HUM03HL2,12757
11HUM03HL2,8915
12HUM03HL2,6842
11HUM05HL1,10465
11HUM05HL1,1915
11HUM05HL1,12859
11HUM05HL1,12757
11HUM05HL1,3067
11HUM05HL1,1923
11HUM05HL1,4722
12HUM05HL1,11787
11HUM05HL2,13061
11HUM05HL2,11175
11HUM05HL2,7222
11HUM05HL2,12055
12HUM05HL2,4727
12HUM05HL2,4368
12HUM05HL2,11417
12HUM05HL2,2068
12HUM05HL2,2027
12HUM05HL2,8881
12HUM06HL,11000
11ESL06HL,12911
11MAT00HL2,2766
12ART04HL,1974
12ART05HL1,4368
12ART05HL1,7389
12ART05HL1,10426
12ART05HL1,9053
12ART05HL1,7991
12ART05HL1,10749
12ENG01HL1,8965
12ENG01HL1,11417
12ENG01HL1,8085
12ENG01HL1,2100
12ENG01HL1,2042
12ENG01HL1,8640
12ART05HL1,1875
12LAN05HL,10426
12LAN05HL,9053
12ART00HL,3216
12ART00HL,10563
12ART00HL,8509
12ART00HL,7970
12ART00HL,6468
12ART00HL,10159
12ART00HL,10783
12ART00HL,8085
12ART01HL,8881
12ART01HL,11913
12ART03HL,7885
12ART03HL,8927
12ART04HL,10729
12ART05HL1,3331
12ART05HL1,4926
12ART05HL1,9591
12ART05HL1,10804
12ART05HL1,6830
12ART05HL1,11524
12ENG01HL1,4727
12ENG01HL1,10744
12ENG01HL1,2035
12ENG01HL1,7389
12ENG01HL2,9752
12ENG01HL2,7970
12ENG01HL2,2955
12ENG01HL2,2063
12ENG01HL2,9853
12ENG01HL2,7885
12ENG01HL2,4926
12ENG01HL2,1974
11ART00HL,8183
11ART00HL,8915
11ART00HL,1888
11ART00HL,7191
11ART00HL,7151
11ART00HL,2174
11ART00HL,11670
11ART00HL,9266
11ART00HL,1871
11ART00HL,1940
11ART01HL,1862
11ART01HL,7701
11ART01HL,1915
11ART01HL,11994
11ART03HL,11770
11ART04HL,8507
11ART05HL1,9269
11ART05HL1,1883
11ART05HL1,4192
11ART05HL1,12020
11ART05HL1,7222
11ART05HL2,4970
11ART05HL2,11955
11ART05HL2,2397
11ENG01HL1,1861
11ENG01HL1,1893
11ENG01HL1,4192
11ENG01HL1,8183
11ENG01HL1,9266
11ENG01HL1,11306
11ENG02HL,1883
11ENG02HL,1892
11ENG02HL,1939
11ENG02HL,9165
11ESL06HL,11881
11ESL06HL,11860
11HUM01HL,1953
11HUM01HL,10685
11HUM01HL,7191
11HUM01HL,11306
11HUM01HL,4389
11HUM02HL,9645
11HUM02HL,1905
11HUM02HL,7827
11HUM02HL,5175
11HUM02HL,1986
11HUM02HL,12252
11HUM02HL,8889
11HUM02HL,1893
11HUM02HL,1861
11HUM02HL,1939
11HUM02HL,1956
11HUM03HL1,7701
11HUM03HL1,4389
11HUM03HL1,12516
11HUM03HL1,1932
11HUM03HL1,13059
11HUM03HL1,2760
12HUM03HL1,9231
12HUM03HL2,10504
12HUM03HL2,11416
12HUM03HL2,10163
12HUM03HL2,7999
12HUM03HL2,1968
12HUM03HL2,2027
12HUM05HL1,6842
12HUM05HL1,2100
12HUM05HL1,11416
12HUM05HL1,9752
12HUM05HL1,8640
12HUM05HL2,11734
12HUM05HL2,11588
12HUM05HL2,2063
12HUM05HL2,9104
12HUM05HL2,9336
12HUM03HL1,9336
11SCI03HL2,2662
11ENG01HL1,12160
11SCI04HL2,1913
12HUM03HL2,11734
11SCI03HL2,12364
11HUM06HL,9133
11HUM06HL,6670
11HUM06HL,1873
11HUM06HL,1892
11SCI04HL2,7827
11ART01HL,8114
11SCI04HL2,11670
11SCI04HL2,12227
11SCI04HL2,10591
12HUM05HL1,9853
11HUM01HL,12924
11SCI04HL2,1986
11LAN00HL,1907
11LAN00HL,10373
11LAN00HL,1893
11LAN00HL,11994
11LAN00HL,9165
11LAN04HL,10752
11LAN04HL,11860
11LAN05HL,1940
11MAT00HL2,11955
11MAT00HL2,10379
11MAT00HL2,1871
11MAT00HL2,10984
11LAN01HL,1956
11MAT00HL2,5159
11MAT00HL2,9165
11MAT00HL2,12364
11MAT00HL2,1795
11MAT00HL2,1932
11MAT00HL2,10962
11MAT00HL1,10667
12LAN05HL,10461
12MAT00HL1,6842
12MAT00HL1,2632
12MAT00HL1,10504
12MAT00HL1,11316
12MAT00HL1,10163
12MAT00HL1,3221
12MAT00HL1,9539
12MAT00HL1,8793
12MAT00HL1,8997
12MAT00HL1,5539
12MAT00HL1,10834
12MAT00HL1,10426
12MAT00HL1,10729
12MAT00HL2,11416
12MAT00HL2,4800
12MAT00HL2,8945
12MAT00HL2,2053
12MAT00HL2,9053
12MAT00HL2,9184
12LAN05HL,4799
11SCI02HL1,12364
11SCI02HL1,3067
11SCI02HL1,12055
12SCI02HL1,9336
12SCI02HL1,8997
11SCI02HL2,1939
11SCI02HL2,4722
11SCI02HL2,13105
11SCI02HL2,11175
12SCI02HL2,2063
12SCI02HL2,9231
12SCI02HL2,10325
12SCI02HL2,3331
11ART05HL1,12911
11SCI03HL2,1795
11SCI03HL2,10962
11SCI03HL2,13062
12SCI03HL1,9335
12SCI03HL1,11525
12SCI03HL1,2649
12SCI03HL2,10504
12SCI03HL2,3221
12SCI03HL2,8793
12SCI03HL2,5539
12SCI03HL2,10470
12SCI03HL2,11613
12SCI03HL2,2160
12SCI03HL2,2021
12SCI03HL2,6830
12SCI03HL2,11524
12SCI04HL,4814
12SCI04HL,8793
12SCI04HL,5147
11ART00HL,1919
12HUM05HL1,7389
12SCI04HL,2160
12SCI04HL,2053
12SCI04HL,2021
12SCI04HL,9184
12SCI04HL,2632
12SCI04HL,11525
12SCI04HL,2649
12SCI04HL,10504
12SCI04HL,11316
12SCI04HL,9539
12SCI04HL,8945
12SCI04HL,9011
12SCI04HL,1985
12SCI04HL,2061
12SCI04HL,8515
12SCI04HL,10749
12TEC01HL,5847
12TEC01HL,7356
12SCI04HL,4800
12SCI04HL,5539
12SCI04HL,10470
11ART03HL,1861
11ART05HL1,1905
11ART05HL1,4776
11ART05HL1,10750
11ART05HL1,10327
11ART05HL2,12177
11ART05HL2,10752
11ART05HL2,10465
11ENG01HL2,1862
11ENG01HL2,1888
11ENG01HL2,3067
11ENG01HL2,1923
11ENG01HL2,1932
11ENG01HL2,4722
11ENG02HL,1905
11ENG02HL,12020
12MAT00HL1,10470
12MAT00HL1,2160
12MAT00HL1,8515
12MAT00HL1,11864
12MAT00HL2,4814
12MAT00HL2,7961
12MAT00HL2,5147
12MAT00HL2,2021
12MAT00HL2,2061
11ENG02HL,9174
11ENG02HL,1915
11ENG02HL,10984
11ESL06HL,10327
11ESL06HL,12161
11ESL06HL,11579
11ESL06HL,7222
11HUM01HL,2707
11HUM01HL,4970
11HUM01HL,11981
11HUM01HL,1871
11HUM01HL,11994
11HUM01HL,4638
12HUM03HL1,8945
12HUM03HL1,11000
12HUM03HL1,1982
12HUM03HL1,7878
12HUM03HL1,9184
12HUM03HL1,2649
12HUM03HL1,9104
12HUM03HL1,4814
12HUM03HL2,2100
12HUM03HL2,10325
12HUM03HL2,9853
12HUM03HL2,8914
12HUM05HL1,1968
12HUM05HL1,9236
12HUM05HL1,8085
12HUM05HL1,11525
12HUM05HL1,2042
12SCI02HL1,11000
12SCI02HL1,11613
12SCI02HL1,2035
12SCI02HL1,9104
12SCI02HL1,8965
12SCI02HL1,10744
12SCI02HL2,6468
12SCI02HL2,10574
12SCI02HL2,1965
12SCI02HL2,1982
12SCI02HL2,3216
12SCI02HL2,9752
12SCI02HL2,3221
12SCI03HL1,7961
12SCI03HL1,7878
12SCI03HL1,4799
12SCI03HL1,11864
12SCI03HL2,2632
12SCI03HL2,4800
12SCI03HL2,9539
12SCI03HL2,8997
12SCI03HL2,5147
12SCI03HL2,2444
12SCI03HL2,1985
12SCI03HL2,11734
12HUM05HL1,10163
12HUM05HL2,9011
12HUM05HL2,2444
12HUM05HL2,2035
11HUM06HL,1919
11LAN04HL,10465
11LAN05HL,11881
11LAN00HL,4776
11LAN00HL,7701
11LAN00HL,1795
11LAN00HL,4389
11MAT00HL1,1934
11MAT00HL1,1876
11MAT00HL1,7151
11MAT00HL1,11415
11MAT00HL1,10669
11MAT00HL1,10373
11MAT00HL1,12119
11MAT00HL1,7827
11MAT00HL1,1935
11SCI04HL2,9266
11ESL06HL,11477
11ENG01HL2,5175
11MAT00HL1,11903
12SCI02HL1,11417
12SCI03HL1,9231
11ESL06HL,12862
11ART05HL1,12859
11ENG02HL,12859
12HUM05HL1,10563
12HUM03HL2,10834
12HUM05HL1,7970
11ENG01HL2,8114
11ART04HL,12516
11ENG02HL,12516
12HUM03HL1,7961
12SCI03HL1,2061
11MAT00HL1,12227
11MAT00HL1,10591
11MAT00HL1,8889
11SCI04HL2,11579
12HUM03HL1,8965
11TEC01HL,4638
12SCI02HL2,10159
11MAT00HL1,13059
11SCI03HL1,1863
11SCI04HL2,1873
12HUM03HL1,2053
11SCI04HL2,12911
11SCI03HL1,10669
11SCI04HL2,12924
11MAT00HL1,1863
11SCI03HL1,12202
11HUM02HL,12886
12ENG02HL,12895
12HUM05HL1,10744
12SCI02HL2,10783
12HUM05HL1,1974
12SCI02HL1,2444
12HUM03HL2,2068
11ART00HL,13061
11ENG01HL2,9133
12HUM05HL2,9591
12HUM05HL1,8927
12SCI02HL2,2027
11ESL06HL,12629
11ENG01HL2,11770
12HUM05HL1,12895
12SCI02HL2,2005
11SCI04HL2,13059
12ENG01HL2,9236
11ART05HL1,13105
11ENG02HL,13105
11HUM02HL,13105
12SCI02HL2,12895
11ART01HL,1923
11ENG01HL2,11981
12HUM05HL2,7356
12HUM05HL2,6830
12SCI02HL2,1968
12HUM03HL1,10804
12HUM03HL1,9469
11MAT00HL1,12202
12SCI03HL1,8515
11SCI04HL2,12202
11ENG02HL,13062
11LAN04HL,13062
12SCI03HL1,11588
12SCI03HL1,9469
12SCI04HL,9469
12HUM05HL2,11913
12SCI02HL1,5847
12ENG01HL2,10563
11LAN04HL,12757
11ESL06HL,8036
12MAT00HL1,6659
11ENG01HL2,12364
12HUM05HL2,2004
11SCI04HL2,10962
11ENG01HL2,13061
11HUM01HL,8183
11ESL04WAB,10327
11ESL04WAB,12862
11ESL04WAB,11477
11ESL04WAB,7222
11ESL04WAB,11579
11ESL04WAB,11860
11ESL04WAB,11881
11ESL04WAB,12911
11ESL04WAB,8036
12ESL04WAB,9809
12ESL04WAB,8872
12ESL04WAB,7887
12ESL04WAB,9009
12ESL04WAB,10461
